antecedents,consequents,support,confidence,lift
"Academic Pressure=Low , CGPA (categorical)=Low, Family History=No, Financial Stress=Low, Suicidal Thoughts=No",Depression=0,0.016277068693532196,0.9721627408993576,2.3456369523499037
"Academic Pressure=Low , CGPA (categorical)=High, Dietary Habits=Moderate, Financial Stress=Low, Suicidal Thoughts=No",Depression=0,0.01251254840097519,0.9721448467966575,2.3455937774093747
"Academic Pressure=Low , Financial Stress=Low, Study Satisfaction=High, Suicidal Thoughts=No",Depression=0,0.041194607772838086,0.9720812182741115,2.3454402543340414
"Academic Pressure=High, Dietary Habits=Unhealthy, Financial Stress=Moderate, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.02731966155169941,0.971938775510204,1.659889561996731
"Academic Pressure=Low , Dietary Habits=Moderate, Financial Stress=Low, Suicidal Thoughts=No",Depression=0,0.03588842678904346,0.9718446601941749,2.3448694863439385
"Academic Pressure=Low , Family History=No, Financial Stress=Low, Study Satisfaction=High, Suicidal Thoughts=No",Depression=0,0.022264448587408576,0.971830985915493,2.3448364930064822
"Financial Stress=High, Sleep Duration=Very short, Study Satisfaction=Low, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.01358812562742005,0.9717948717948719,1.6596438013778207
"Academic Pressure=High, Financial Stress=High, Study Satisfaction=High, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.014807113150724222,0.971764705882353,1.659592283643803
"Academic Pressure=High, Sleep Duration=Very short, Study Satisfaction=High, Suicidal Thoughts=Yes, Work Study Hours=High",Depression=1,0.014807113150724222,0.971764705882353,1.659592283643803
"Academic Pressure=Low , CGPA (categorical)=Low, Financial Stress=Low, Study Satisfaction=High, Suicidal Thoughts=No",Depression=0,0.013480567904775562,0.9715762273901809,2.344221810931395
"Academic Pressure=Low , Dietary Habits=Healthy, Family History=Yes, Study Satisfaction=High, Suicidal Thoughts=No",Depression=0,0.011006740283952389,0.9715189873417723,2.344083701984145
"Academic Pressure=Low , Family History=No, Financial Stress=Low, Sleep Duration=Long, Suicidal Thoughts=No",Depression=0,0.01222572780725656,0.9715099715099714,2.3440619485602183
